series,algorithm,order,nsets,bound_type,partitioner,window_size,pearson,spearman,RMSE,MAPE,U,time
6,TVFTS,3,3,mu-sigma,knn,250,0.9973621765853479,0.9963236407993787,0.10347749750213751,0.0006427916881596161,9.052530647474724,26.96875
6,TVFTS,3,3,mu-sigma,knn,150,0.9988321187619271,0.9985903417174053,0.06327554222938328,0.0003839912407131523,5.407069191453394,16.90625
6,TVFTS,3,3,mu-sigma,knn,100,0.9987582743618956,0.9986426651764321,0.06065375102696156,0.0003231937360907934,4.557469751528583,12.046875
6,TVFTS,3,3,mu-sigma,knn,75,0.9994111566318984,0.9990415778459802,0.04174459229029561,0.00023021494366431646,3.243970676245452,8.859375
6,TVFTS,3,3,mu-sigma,knn,50,0.9996301624641056,0.9993623268090502,0.03230961408285274,0.0001783337469754293,2.5141416249218174,6.203125
6,TVFTS,3,3,mu-sigma,knn,25,0.9998963161327917,0.9997947667527458,0.01692439058498353,0.00010146005443164621,1.4292631345974047,3.484375
6,TVFTS,3,3,mu-sigma,knn,10,0.9999616530619783,0.9999152954855807,0.010314346022922943,6.862595171062977e-05,0.9666585397736042,1.84375
6,TVFTS,3,3,mu-sigma,knn,5,0.9999737356221168,0.9999364997814224,0.00852421125509893,5.7615986482364664e-05,0.8115709147576127,1.109375
6,TVFTS,3,3,mu-sigma,uniform,300,0.9986057824198055,0.9981439728873448,0.06233195527937409,0.0003413114635676903,4.804139702212225,24.96875
6,TVFTS,3,3,mu-sigma,uniform,250,0.9986019088501684,0.9981251211191182,0.06159907196857102,0.0003288823802488837,4.63346958837198,20.953125
6,TVFTS,3,3,mu-sigma,uniform,150,0.999377006669371,0.9991288091493196,0.04098360255966715,0.00021949878070473756,3.0905989983258766,13.53125
6,TVFTS,3,3,mu-sigma,uniform,100,0.9994949468936453,0.9990237310847617,0.037083473029971295,0.00019000416149880453,2.6773937301369104,9.3125
6,TVFTS,3,3,mu-sigma,uniform,75,0.999543556588983,0.9989318412960236,0.035045314236405806,0.0001746236585904541,2.463576205859855,7.3125
6,TVFTS,3,3,mu-sigma,uniform,50,0.9997234206513982,0.9994223102542263,0.02738451581026225,0.00014182115949308707,2.000161005953176,5.234375
6,TVFTS,3,3,mu-sigma,uniform,25,0.9999271715059701,0.999825921969994,0.014039179768716506,8.544021035879669e-05,1.2041609111365774,2.859375
6,TVFTS,3,3,mu-sigma,uniform,10,0.999972128553192,0.9999329830080208,0.00874611391181564,5.7257438748515984e-05,0.8068447173314275,1.484375
6,TVFTS,3,3,mu-sigma,uniform,5,0.9999783155877118,0.9999455358309786,0.007671588351356971,5.163353999556774e-05,0.7274995673384694,1.0
6,TVFTS,3,3,min-max,knn,300,0.9978710533282799,0.9970859318548163,0.10164723049930027,0.0006567510350207927,9.23880337736924,30.59375
6,TVFTS,3,3,min-max,knn,250,0.9981952593524378,0.9974157138629376,0.09040291184595069,0.0005930998916872834,8.341346438428232,26.5625
6,TVFTS,3,3,min-max,knn,150,0.9989116532091092,0.9985682090294397,0.06342161531902775,0.00041241530972601476,5.8036142312916565,16.421875
6,TVFTS,3,3,min-max,knn,100,0.9990898291020504,0.9986873211380466,0.052738911797226416,0.00032528679978202564,4.582827676147525,11.546875
6,TVFTS,3,3,min-max,knn,75,0.9994414330311079,0.9989430210600797,0.0410129534254505,0.0002562047893790414,3.6083556650738102,8.53125
6,TVFTS,3,3,min-max,knn,50,0.9997017993863198,0.9993996743116303,0.028855743467347948,0.00018518094702028355,2.6080924475131124,6.046875
6,TVFTS,3,3,min-max,knn,25,0.9998969111630005,0.9997677772820345,0.016953612375142164,0.00011595061758631576,1.6325613187916896,3.0625
6,TVFTS,3,3,min-max,knn,10,0.9999546019822285,0.9999002759638077,0.011263863135013716,7.763211176255825e-05,1.0932791793395518,1.4375
6,TVFTS,3,3,min-max,knn,5,0.9999606268563941,0.9999140290866155,0.010471877992678829,7.098293556117147e-05,0.9997477187680337,0.953125
6,TVFTS,3,3,min-max,uniform,300,0.9989789157317664,0.9983158936825771,0.059485427694268206,0.0003338625672416363,4.706834583330631,24.25
6,TVFTS,3,3,min-max,uniform,250,0.9993376056480009,0.9989039309444513,0.04766012237665142,0.00027777884294483395,3.9134906119667257,21.09375
6,TVFTS,3,3,min-max,uniform,150,0.9994883022531273,0.9991284410974256,0.03806189315405006,0.00022147060921163132,3.117528452989967,13.34375
6,TVFTS,3,3,min-max,uniform,100,0.9995269592791086,0.9989596735304591,0.035913662961732706,0.00019928095347949913,2.809044945279942,9.328125
6,TVFTS,3,3,min-max,uniform,75,0.9996418750729307,0.9991986864303024,0.031121617485965078,0.000168501288147745,2.3759594929825503,7.109375
6,TVFTS,3,3,min-max,uniform,50,0.9997935993256077,0.999556934623468,0.02363614760163255,0.00013290971073609371,1.8741816271300153,5.171875
6,TVFTS,3,3,min-max,uniform,25,0.9999305419772532,0.9998382389392895,0.013765905671881632,8.727032255780299e-05,1.2293056863092249,2.625
6,TVFTS,3,3,min-max,uniform,10,0.9999650135117459,0.9999215042956916,0.00984288112908793,6.692277817226727e-05,0.9425563974327587,1.265625
6,TVFTS,3,3,min-max,uniform,5,0.9999667496453131,0.9999239424517066,0.00961062647927107,6.503029909690354e-05,0.9159680326542081,0.765625
6,TVFTS,3,5,mu-sigma,knn,300,0.9996679802736828,0.9993757254002379,0.035523119674352184,0.0001933941949211976,2.731953486633532,35.6875
6,TVFTS,3,5,mu-sigma,knn,250,0.9996057698098334,0.9992661631115859,0.03688523306547581,0.00020095736498898867,2.8389919252244535,30.4375
6,TVFTS,3,5,mu-sigma,knn,150,0.9997860960972295,0.9996102736052712,0.025770444013955042,0.00015425152217491786,2.17355138898802,19.375
6,TVFTS,3,5,mu-sigma,knn,100,0.9997970778959991,0.9996211934796227,0.023659843397165262,0.00014128105052480853,1.9906489005322852,13.71875
6,TVFTS,3,5,mu-sigma,knn,75,0.9998631669401997,0.9997510286674869,0.019378378684473594,0.00011841022067553777,1.6682358279057545,10.21875
6,TVFTS,3,5,mu-sigma,knn,50,0.9998883371950322,0.999776727703191,0.017397167118586465,0.00010839705851872418,1.5278997398230085,7.4375
6,TVFTS,3,5,mu-sigma,knn,25,0.9999457411676418,0.9998858588453389,0.012225190155292194,8.074767765208892e-05,1.137360733936036,3.59375
6,TVFTS,3,5,mu-sigma,knn,10,0.9999619142408148,0.9999155794113272,0.010293833185983389,6.979585400774899e-05,0.9829681312818574,1.78125
6,TVFTS,3,5,mu-sigma,knn,5,0.9999605149299631,0.999913384620238,0.010481853471137285,7.091678463591147e-05,0.9987848120481811,1.125
6,TVFTS,3,5,mu-sigma,uniform,300,0.9993768048332885,0.9984226647858465,0.04609555187982606,0.0002634342273041473,3.7151391699889533,26.734375
6,TVFTS,3,5,mu-sigma,uniform,250,0.9995591768999785,0.9989865969020548,0.03868210181897856,0.00023033600805153696,3.2449954474387575,22.75
6,TVFTS,3,5,mu-sigma,uniform,150,0.9996322694447641,0.9993462512036801,0.0330316641041962,0.000199749436100397,2.8105459827627106,14.484375
6,TVFTS,3,5,mu-sigma,uniform,100,0.9996840933604177,0.9992692412272205,0.02976021178175573,0.00017278354510742594,2.4342331327760447,10.25
6,TVFTS,3,5,mu-sigma,uniform,75,0.9997671489264747,0.9995357723906999,0.025429847792703804,0.0001474893270330252,2.0792401165673553,7.875
6,TVFTS,3,5,mu-sigma,uniform,50,0.9998276195001932,0.9996885484784435,0.021574013110188202,0.00012464751708749395,1.7572990391258596,5.203125
6,TVFTS,3,5,mu-sigma,uniform,25,0.9999418746693536,0.9998740736734736,0.012617985133877536,8.227364440577523e-05,1.1588779100346762,3.09375
6,TVFTS,3,5,mu-sigma,uniform,10,0.9999615700123793,0.9999160541231578,0.010339604838825437,6.961395124526302e-05,0.9804196072731104,1.515625
6,TVFTS,3,5,mu-sigma,uniform,5,0.9999606173421908,0.9999137196225741,0.01046937214601065,7.075089276022488e-05,0.9964410721786559,1.046875
6,TVFTS,3,5,min-max,knn,300,0.9993900498888798,0.9990405187578777,0.04606510916376051,0.0002811695071112731,3.95954615837939,34.78125
6,TVFTS,3,5,min-max,knn,250,0.9995753689023564,0.9993074915836296,0.03645193564166946,0.00022489533448750374,3.1658413995887633,29.984375
6,TVFTS,3,5,min-max,knn,150,0.999788767988336,0.999583550033275,0.024269896321316233,0.0001479206787642757,2.0813845555476553,18.78125
6,TVFTS,3,5,min-max,knn,100,0.9998769245216662,0.9997299310315819,0.018267066179318947,0.00011492292809853453,1.6182654570034325,12.953125
6,TVFTS,3,5,min-max,knn,75,0.9998995560555065,0.9997519991226844,0.01648824869818823,0.00010317369213206192,1.4533985304423187,10.0
6,TVFTS,3,5,min-max,knn,50,0.9999250943538467,0.9998200947320508,0.01425638077109878,9.264270867640997e-05,1.305254789671144,7.578125
6,TVFTS,3,5,min-max,knn,25,0.999958227961172,0.999903779216936,0.010731784379620591,7.220440215384847e-05,1.0168940486604219,3.84375
6,TVFTS,3,5,min-max,knn,10,0.9999641785099392,0.9999198142614852,0.009968996343229281,6.656195037623964e-05,0.9375823404633383,1.828125
6,TVFTS,3,5,min-max,knn,5,0.9999606465675377,0.9999137737036689,0.010463734698957155,7.080957931949578e-05,0.9972752234334947,1.046875
6,TVFTS,3,5,min-max,uniform,300,0.9997391198683522,0.9992959257406482,0.0271050749162745,0.0001556525432831758,2.1929206984019283,26.765625
6,TVFTS,3,5,min-max,uniform,250,0.9997651034386027,0.9993565897062647,0.025741582688705897,0.00014578043674041998,2.0533832235128138,23.15625
6,TVFTS,3,5,min-max,uniform,150,0.9998246091325221,0.9995357663816895,0.02244028248178411,0.000125323833284516,1.7665407560600144,14.796875
6,TVFTS,3,5,min-max,uniform,100,0.9998635486772771,0.9996935765179888,0.01936897569042094,0.00011068150973555679,1.5598163230297055,10.046875
6,TVFTS,3,5,min-max,uniform,75,0.9998711725052455,0.9996996396095947,0.018753410936565188,0.00010895959536091282,1.535605550332301,7.65625
6,TVFTS,3,5,min-max,uniform,50,0.9999088167180581,0.9997870331562178,0.01577885228197563,9.648100377787232e-05,1.3597644497304462,5.234375
6,TVFTS,3,5,min-max,uniform,25,0.9999546709962479,0.9998967561859009,0.01109631171093007,7.13353952855911e-05,1.0049962089723947,2.953125
6,TVFTS,3,5,min-max,uniform,10,0.9999668313757879,0.9999256369926707,0.009565436222329447,6.247953379097591e-05,0.880230670920992,1.3125
6,TVFTS,3,5,min-max,uniform,5,0.9999610699984641,0.9999146945845295,0.010407071203947127,7.037078792123228e-05,0.9910980576092969,0.796875
6,TVFTS,3,7,mu-sigma,knn,300,0.9997971143831784,0.9995341860119249,0.024934254002118184,0.000155619613580792,2.193249952028771,38.453125
6,TVFTS,3,7,mu-sigma,knn,250,0.9998351879570718,0.9996671068266866,0.0222857394544741,0.00013949998698803358,1.9663654208357686,32.921875
6,TVFTS,3,7,mu-sigma,knn,150,0.9998750682767233,0.9997735489366305,0.018610338897105706,0.00012245514765243094,1.7237893761700844,21.296875
6,TVFTS,3,7,mu-sigma,knn,100,0.9998762121233988,0.9997461147991414,0.01834167075799037,0.00011431106385908128,1.6101566393210067,15.1875
6,TVFTS,3,7,mu-sigma,knn,75,0.9999074595972323,0.9998091102608361,0.01584172206369023,9.927529383771713e-05,1.3986186795600675,11.46875
6,TVFTS,3,7,mu-sigma,knn,50,0.9999241641475658,0.9998299825588473,0.014347811917293646,9.214650567800634e-05,1.2984931979221062,8.03125
6,TVFTS,3,7,mu-sigma,knn,25,0.9999534551965544,0.9999016685519938,0.011338511495604116,7.485058565012328e-05,1.0542043344460486,4.34375
6,TVFTS,3,7,mu-sigma,knn,10,0.9999625781178517,0.9999178297857638,0.010191532998032406,6.801412756101541e-05,0.958049950518127,2.171875
6,TVFTS,3,7,mu-sigma,knn,5,0.9999605537818944,0.9999133620864488,0.010476552004259105,7.092705400860781e-05,0.998928929973571,1.4375
6,TVFTS,3,7,mu-sigma,uniform,300,0.9996656214179545,0.999249621807901,0.030978402274956483,0.00018704186616567414,2.6299235530641054,27.890625
6,TVFTS,3,7,mu-sigma,uniform,250,0.9996802223665879,0.9992133529227077,0.029901350485212804,0.00018063850073217654,2.5421514887529857,24.671875
6,TVFTS,3,7,mu-sigma,uniform,150,0.9998248206375098,0.9996256010888328,0.021927854979092536,0.00013250612531767094,1.8655744096046554,16.109375
6,TVFTS,3,7,mu-sigma,uniform,100,0.9998399706755993,0.9996584733808346,0.020924538571358422,0.00012584762372944304,1.7724765496235344,11.15625
6,TVFTS,3,7,mu-sigma,uniform,75,0.9998702897808878,0.9997199049975438,0.018724554062295683,0.00011004235365344265,1.5506969441783014,8.640625
6,TVFTS,3,7,mu-sigma,uniform,50,0.999912800526209,0.9998121973899863,0.015362865967475235,9.637531931079558e-05,1.3581732594009774,6.34375
6,TVFTS,3,7,mu-sigma,uniform,25,0.999953325947471,0.9998997456686303,0.011319995793564875,7.479591993132456e-05,1.0534816826043991,3.53125
6,TVFTS,3,7,mu-sigma,uniform,10,0.9999636712211314,0.9999205563742833,0.010011265684977814,6.570285589523366e-05,0.9256761710673057,1.78125
6,TVFTS,3,7,mu-sigma,uniform,5,0.9999609327434162,0.9999139885257946,0.010426459788844322,7.06183244717231e-05,0.994580708984304,1.171875
6,TVFTS,3,7,min-max,knn,300,0.9998488754690477,0.9997209130090572,0.020500779166112194,0.00012347030673702349,1.7389486401690173,38.40625
6,TVFTS,3,7,min-max,knn,250,0.9998857907739126,0.9997801107761088,0.0178959414451914,0.00010853056406407916,1.5289891963703734,33.15625
6,TVFTS,3,7,min-max,knn,150,0.9999256486812169,0.9998484167008429,0.014175012541493268,9.086906727278794e-05,1.2793500862335772,21.0625
6,TVFTS,3,7,min-max,knn,100,0.9999110521161553,0.9997977021543806,0.015557934794818212,9.555247817702174e-05,1.3467526651705026,14.65625
6,TVFTS,3,7,min-max,knn,75,0.9999298821881167,0.9998251783549432,0.013771225217675724,8.515978621910665e-05,1.1999708493648646,11.375
6,TVFTS,3,7,min-max,knn,50,0.9999440294002957,0.9998678303115522,0.01233119251354864,7.826457065740097e-05,1.1029580669143495,8.28125
6,TVFTS,3,7,min-max,knn,25,0.9999612518919031,0.999914269447036,0.010331452281241112,6.744425618479109e-05,0.9502029879509483,4.328125
6,TVFTS,3,7,min-max,knn,10,0.9999619471501907,0.9999157040982954,0.010279075395121625,6.904366205843083e-05,0.9724429834699576,1.953125
6,TVFTS,3,7,min-max,knn,5,0.9999604747993363,0.9999132599332701,0.010487065274381537,7.099713670621353e-05,0.9999164741130829,1.203125
6,TVFTS,3,7,min-max,uniform,300,0.9998293509747441,0.9996016777157349,0.023167865531180994,0.00014289701938719274,2.0138220148988975,28.546875
6,TVFTS,3,7,min-max,uniform,250,0.9998628673600103,0.999685462851546,0.020577394882827164,0.0001291179101693421,1.8197537889147317,24.6875
6,TVFTS,3,7,min-max,uniform,150,0.9999015955704306,0.9997760742232978,0.016409235453734766,0.00010591420786462582,1.491443754448459,16.21875
6,TVFTS,3,7,min-max,uniform,100,0.9999042339927247,0.9997781263003875,0.016084534417777605,0.00010319446234170206,1.4533381987406089,10.96875
6,TVFTS,3,7,min-max,uniform,75,0.9999157586944466,0.9997947322009355,0.015104095291368323,9.703096248803281e-05,1.3666645111804179,8.671875
6,TVFTS,3,7,min-max,uniform,50,0.9999389890488939,0.9998611497941164,0.012922233289072504,8.457904776259236e-05,1.191697386106644,5.9375
6,TVFTS,3,7,min-max,uniform,25,0.9999585481006718,0.9999087967407129,0.010796868698482441,7.226773853360929e-05,1.017907838130143,3.265625
6,TVFTS,3,7,min-max,uniform,10,0.9999619547571688,0.999917114713513,0.010321039801465792,6.94495140281437e-05,0.9780760622820684,1.671875
6,TVFTS,3,7,min-max,uniform,5,0.9999604810925418,0.9999133065031016,0.010486207385094643,7.098796421182653e-05,0.9997856996959055,1.015625
6,TVFTS,3,9,mu-sigma,knn,300,0.9998631396330241,0.9997382429953715,0.020024322479847704,0.00012703901939838949,1.789305236927257,42.46875
6,TVFTS,3,9,mu-sigma,knn,250,0.9998669534106239,0.9997529680756294,0.019296885357057605,0.00012234813877191138,1.7235416598887072,37.078125
6,TVFTS,3,9,mu-sigma,knn,150,0.9999094271671073,0.9998115814664089,0.01581493223393599,0.00010381515568018098,1.4612842773785726,23.453125
6,TVFTS,3,9,mu-sigma,knn,100,0.9999037041842243,0.9998002469703321,0.01619626728548244,0.000101732439135003,1.4331217802433418,16.796875
6,TVFTS,3,9,mu-sigma,knn,75,0.9999250557960876,0.9998316770998112,0.014253734917437344,9.089760262254717e-05,1.2803410810164402,13.0
6,TVFTS,3,9,mu-sigma,knn,50,0.9999343467201673,0.999860057656456,0.013371827336299371,8.614438410199077e-05,1.2137483246671672,9.375
6,TVFTS,3,9,mu-sigma,knn,25,0.999955751439601,0.9999067161208233,0.011053434635098456,7.295218023318501e-05,1.0275716608625456,5.078125
6,TVFTS,3,9,mu-sigma,knn,10,0.999960788593567,0.9999138803636055,0.010445476377442649,7.06192023587548e-05,0.9946004694947418,2.828125
6,TVFTS,3,9,mu-sigma,knn,5,0.9999604750965696,0.9999132524220068,0.010487098863096962,7.100051342720608e-05,0.9999639273927532,1.90625
6,TVFTS,3,9,mu-sigma,uniform,300,0.9998271082606031,0.9995990127195732,0.02192112490024942,0.00013581800016917528,1.9131361459008174,31.1875
6,TVFTS,3,9,mu-sigma,uniform,250,0.9998448684044549,0.9996651569027758,0.020682176784521365,0.0001310434948568953,1.8447894745461055,27.234375
6,TVFTS,3,9,mu-sigma,uniform,150,0.9998770077376369,0.9997161899267955,0.0183086970088838,0.00011987385262799494,1.687347213697772,17.09375
6,TVFTS,3,9,mu-sigma,uniform,100,0.9998928486641577,0.9997472309728439,0.017058351849172957,0.00010502292913547858,1.4795279129952286,11.921875
6,TVFTS,3,9,mu-sigma,uniform,75,0.9999088882507258,0.9997822064185246,0.015684986590345902,9.778493065172638e-05,1.3773657292934838,9.59375
6,TVFTS,3,9,mu-sigma,uniform,50,0.9999250607730207,0.9998361162563264,0.014263986858585265,9.078530606364598e-05,1.2791941594222795,6.34375
6,TVFTS,3,9,mu-sigma,uniform,25,0.9999545637985562,0.9999036109646415,0.011182535651257743,7.338920730863959e-05,1.0337472278532684,4.046875
6,TVFTS,3,9,mu-sigma,uniform,10,0.9999611343102337,0.9999148478142975,0.010395850593375262,7.018872951474894e-05,0.9885236134642028,2.359375
6,TVFTS,3,9,mu-sigma,uniform,5,0.9999604743073778,0.9999132704490384,0.01048708106082559,7.099378062062423e-05,0.9998694596293198,1.6875
6,TVFTS,3,9,min-max,knn,300,0.9998929949723548,0.9997726220467591,0.017280227385956835,0.00011127798085973294,1.5671412396919553,42.53125
6,TVFTS,3,9,min-max,knn,250,0.9999058991023835,0.9997992254385453,0.016071515229219662,0.00010581924872025287,1.490114450348502,36.734375
6,TVFTS,3,9,min-max,knn,150,0.9999321759056556,0.9998555013242357,0.013600467264879587,8.980856644934352e-05,1.2646195135798481,23.515625
6,TVFTS,3,9,min-max,knn,100,0.9999318130196584,0.9998492609668197,0.013619817298718275,8.995661951279864e-05,1.26723512687897,16.3125
6,TVFTS,3,9,min-max,knn,75,0.9999415599783535,0.9998656295114525,0.012626747421549327,8.349338179872425e-05,1.1760520449575071,12.40625
6,TVFTS,3,9,min-max,knn,50,0.9999533919709884,0.9998916395134504,0.011292019106067218,7.687629607382664e-05,1.0826419265824452,8.578125
6,TVFTS,3,9,min-max,knn,25,0.9999605584074396,0.9999139975393102,0.010483773478368432,7.070403565665854e-05,0.995725531088865,5.015625
6,TVFTS,3,9,min-max,knn,10,0.9999605968771704,0.9999135032981957,0.010472245746827083,7.08763153386801e-05,0.9982041939235633,2.546875
6,TVFTS,3,9,min-max,knn,5,0.9999604735357006,0.9999132599332701,0.010487285691989678,7.100161178035141e-05,0.9999795584936662,1.890625
6,TVFTS,3,9,min-max,uniform,300,0.9998664581594331,0.9997382730404243,0.01996407186810871,0.00013285954396980028,1.869333520430951,30.484375
6,TVFTS,3,9,min-max,uniform,250,0.9998897901084918,0.9997981513279163,0.01771394727230159,0.00011573868749104637,1.6296036517172767,27.171875
6,TVFTS,3,9,min-max,uniform,150,0.9999287673826188,0.9998417271698914,0.01410365788286292,9.455181961869263e-05,1.3311291458355865,17.234375
6,TVFTS,3,9,min-max,uniform,100,0.999927402778598,0.9998355378890647,0.014088999483241306,9.342341185977829e-05,1.31558952806537,11.671875
6,TVFTS,3,9,min-max,uniform,75,0.9999371021563918,0.9998523030283913,0.013129814622831717,8.722800618790709e-05,1.228560111676713,9.15625
